Plant,Plant Description,Storage Location,Storage Location Description,Material Number,MS Code,Material Description,Sales Document,Sales Document Item,Linkage Number,Stock Quantity,Unit,Serial Number,Stock Amount
2Q00,YIL,9002,Receive MFG KD,F9900GZ,,SCREW,,0,,"22,020",ST,,1.46
2Q00,YIL,9002,Receive MFG KD,F9900GY,,PLUG,,0,,90,ST,,323.14
2Q00,YIL,9002,Receive MFG KD,F9900GX,,PLUG,,0,,260,ST,,323.14
2Q00,YIL,9002,Receive MFG KD,F9900GW,,O-RING,,0,,955,ST,,17.47
2Q00,YIL,9002,Receive MFG KD,F9900AU,,"BOLT (FOR PROCESS CONNECTOR, ASTM-B7M)",,0,,"3,006",ST,,68.42
2Q00,YIL,9002,Receive MFG KD,F9900GV,,O-RING,,0,,"2,009",ST,,8.74
2Q00,YIL,9002,Receive MFG KD,F9270BJ,,SHAFT,,0,,"6,418",ST,,24.02
2Q00,YIL,9002,Receive MFG KD,F9270BK,,COLLAR,,0,,"7,000",ST,,4.37
2Q00,YIL,9002,Receive MFG KD,F9270HE,,VENT SCREW,,0,,78,ST,,63.32
2Q00,YIL,9002,Receive MFG KD,F9273CZ,,BOLT,,0,,"6,156",ST,,17.47
2Q00,YIL,9002,Receive MFG KD,F9275ED,,VENT PLUG,,0,,90,ST,,288.95
2Q00,YIL,9002,Receive MFG KD,F9275EF,,NUT,,0,,82,ST,,265.65
2Q00,YIL,9002,Receive MFG KD,F9275EG,,NEEDLE,,0,,102,ST,,134.64
2Q00,YIL,9002,Receive MFG KD,F9275ZZ,,LABEL,,0,,20,ST,,7.28
2Q00,YIL,9002,Receive MFG KD,F9900RP,,BOLT,,0,,"6,000",ST,,2.91
2Q00,YIL,9002,Receive MFG KD,F9900TE,,FLANGE,,0,,505,ST,,"1,264.21"
2Q00,YIL,9002,Receive MFG KD,F9900TH,,FLANGE,,0,,52,ST,,"1,045.14"
2Q00,YIL,9002,Receive MFG KD,F9299ZZ,,SILICONE RUBBER 100G,,0,,10,ST,,"1,304.25"
2Q00,YIL,9002,Receive MFG KD,Y9812PS,,PIN,,0,,"14,577",ST,,0.73
2Q00,YIL,9002,Receive MFG KD,Y9501WL,,WASHER,,0,,"36,400",ST,,0.73
2Q00,YIL,9002,Receive MFG KD,Y9400ET,,RET RING,,0,,100,ST,,0.75
2Q00,YIL,9002,Receive MFG KD,Y9308JY,,SCREW,,0,,"7,202",ST,,0.73
2Q00,YIL,9002,Receive MFG KD,X9947QF,,796A981 CAP,,0,,100,ST,,8.74
2Q00,YIL,9002,Receive MFG KD,G9612EB,,PLUG FOR 1/2NPT,,0,,922,ST,,"1,008.75"
2Q00,YIL,9002,Receive MFG KD,G9330DB,,PLUG RED,,0,,"6,026",ST,,1.46
2Q00,YIL,9002,Receive MFG KD,G9330CB,,PLUG (CAP),,0,,"4,016",ST,,5.82
2Q00,YIL,9002,Receive MFG KD,G9303NC,,O-RING,,0,,"3,700",ST,,0.73
2Q00,YIL,9002,Receive MFG KD,F9940WJ,,SCREW,,0,,250,ST,,13.83
2Q00,YIL,9002,Receive MFG KD,F9940WG,,HOOK,,0,,330,ST,,13.83
2Q00,YIL,9002,Receive MFG KD,F9940WF,,PIPE ASSY,,0,,"2,100",ST,,35.67
2Q00,YIL,9002,Receive MFG KD,A1462CC,,FEEDTHRU CAPACITOR(FTA5C2HD102PJZZ),,0,,"42,400",ST,,42.21
2Q00,YIL,9002,Receive MFG KD,C1016EZ,,SOLID SUB-MATERIALS,,0,,933,ST,,5.09
2Q00,YIL,9002,Receive MFG KD,C2001EC-11,,SOLDER,,0,,3,KG,,"5,623.83"
2Q00,YIL,9002,Receive MFG KD,C2047DE-11,,TAPES,,0,,10,M,,"2,052.44"
2Q00,YIL,9002,Receive MFG KD,F9900TD,,FLANGE,,0,,52,ST,,"1,247.48"
2Q00,YIL,9002,Receive MFG KD,F9900TB,,FLANGE,,0,,"2,877",ST,,"1,056.06"
2Q00,YIL,9002,Receive MFG KD,F9900TA,,FLANGE,,0,,17,ST,,"1,026.95"
2Q00,YIL,9002,Receive MFG KD,F9900SS,,BRACKET,,0,,421,ST,,"1,384.31"
2Q00,YIL,9002,Receive MFG KD,F9900SN,,U-BOLT ASSY,,0,,"1,492",ST,,98.99
2Q00,YIL,9002,Receive MFG KD,F9900SK,,U-BOLT ASSY,,0,,"2,374",ST,,56.77
2Q00,YIL,9002,Receive MFG KD,F9900SH,,BOLT,,0,,"1,309",ST,,24.02
2Q00,YIL,9002,Receive MFG KD,F9900SG,,SCREW,,0,,233,ST,,45.85
2Q00,YIL,9002,Receive MFG KD,F9900SF,,BRACKET,,0,,"1,341",ST,,397.38
2Q00,YIL,9002,Receive MFG KD,F9900SD,,BRACKET,,0,,104,ST,,516.03
2Q00,YIL,9002,Receive MFG KD,F9900SB,,BRACKET,,0,,443,ST,,684.14
