Group,Entry Month,Sales Office,DATE OF CREATION (mm/dd/yyyy),Order Category,INDENT / ORD PRO. ID,SAP Entry ,CUSTOMER,SO NO (FAK),YGSP SO NO,SO item No.,MODEL CODE,QTY,SO BASIC VALUE,CDD (mm/dd/yyyy),BASE MODEL,CAP. MOD,WET. Part,CAP. CATG,B/O O R,SEAL Reqt.,SEAL Vendor,M+TT,TRADING FOB,PAYMENT TYPE,INSPN,CDD WEEK,LD Clause,MC DATE (mm/dd/yyyy),Matl Req DATE (mm/dd/yyyy),Txr Category,Billing Month,Part. del. Accept,BASE,Protocol,CAP. Mod,Wet. Part,P-Connect,C-Bolt,Install.,Amp-Hous.,Ele.,IND,Mount,OPTIONS,Tokuchu,"LM Tokuchu 
(Yes / No) ",Parts Avail. Date  (mm/dd/yyyy),LM Readiness Date,MFG Status,"SCH. Date
(mm/dd/yyyy)",FG date   (mm/dd/yyyy),FG Material Status,DESP Date,DESP Month,Remarks,END USER,END USER CODE,Seal Rediness Date,Seal MC Remarks,SO+ITEM,RON / PL,TOKUCHU No.
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,260,EJA530E-JCS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,C,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,270,EJA530E-JCS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,C,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,280,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,290,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,300,EJA530E-JBS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,B,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,310,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,320,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,330,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,340,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,350,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,360,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,370,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,380,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,390,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,400,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,410,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,420,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,430,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,440,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,450,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,460,EJA530E-JDS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,D,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,470,EJA530E-JDS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,D,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,490,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,500,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,,05/29/2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200291948,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02/27/2023,Toh-Toh,52244,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200809,2008864257,4480,EJA530E-JDS4N-012EL,1, -   ,04/30/2023,EJA530E,D,S,Std,,Y,,M,,,,18,Y,03-08-2023,03/15/2023,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,,05/29/2023,MC Recd,,,,,,,RUNGTA MINES LIMITED,200291948,04/17/2023,,2.01E+13,Prathapagiri Raviprasad,
Discrete,Feb-23,Pune,02/27/2023,Toh-Toh,54974,YES,TEXOL ENGINEERING PRIVATE LIMITED,FPB2300061,2008824671,10,EJA110E-JHS5J-914EB/KU22/C3/MG1/T12,4,"2,01,200.00",04/30/2023,EJA110E,H,S,Exotic,,N,,M,,PI,,18,Y,04-12-2023,04/19/2023,LM-Cert,04/30/2023,,EJA110E,J,H,S,5,J,9,1,4,E,B,/KU22/C3/MG1/T12,-,,,05/29/2023,MC Recd,,,,,,,SHELL ENERGY INDIA PRIVATE LIMITED(FORMERLY KNOWN AS HAZIRA LNG PRIVATE,200256949,,,2.01E+11,Surmica Mukherjee,
Discrete,Feb-23,Pune,02/27/2023,Toh-Toh,54974,YES,TEXOL ENGINEERING PRIVATE LIMITED,FPB2300061,2008824671,20,EJA110E-JHS5J-914EB/KU22/C3/MG1/T12/A1,12,"7,00,200.00",04/30/2023,EJA110E,H,S,Exotic,,N,,M,,PI,,18,Y,04-12-2023,04/19/2023,LM-Cert,04/30/2023,,EJA110E,J,H,S,5,J,9,1,4,E,B,/KU22/C3/MG1/T12/A1,-,,,05/29/2023,MC Recd,,,,,,,SHELL ENERGY INDIA PRIVATE LIMITED(FORMERLY KNOWN AS HAZIRA LNG PRIVATE,200256949,,,2.01E+11,Surmica Mukherjee,
Discrete,Feb-23,Pune,02/27/2023,Toh-Toh,54974,YES,TEXOL ENGINEERING PRIVATE LIMITED,FPB2300061,2008824671,30,EJA110E-JMS5J-914EB/KU22/C3/MG1/T12,1,"50,300.00",04/30/2023,EJA110E,M,S,Exotic,,N,,M,,PI,,18,Y,04-12-2023,04/19/2023,LM-Cert,04/30/2023,,EJA110E,J,M,S,5,J,9,1,4,E,B,/KU22/C3/MG1/T12,-,,,05/29/2023,MC Recd,,,,,,,SHELL ENERGY INDIA PRIVATE LIMITED(FORMERLY KNOWN AS HAZIRA LNG PRIVATE,200256949,,,2.01E+11,Surmica Mukherjee,
Discrete,Feb-23,Pune,02/27/2023,Toh-Toh,54974,YES,TEXOL ENGINEERING PRIVATE LIMITED,FPB2300061,2008824671,40,EJA110E-JMS5J-914EB/KU22/C3/MG1/T12,1,"50,300.00",04/30/2023,EJA110E,M,S,Exotic,,N,,M,,PI,,18,Y,04-12-2023,04/19/2023,LM-Cert,04/30/2023,,EJA110E,J,M,S,5,J,9,1,4,E,B,/KU22/C3/MG1/T12,-,,,05/29/2023,MC Recd,,,,,,,SHELL ENERGY INDIA PRIVATE LIMITED(FORMERLY KNOWN AS HAZIRA LNG PRIVATE,200256949,,,2.01E+11,Surmica Mukherjee,
Discrete,Feb-23,Pune,02/27/2023,Toh-Toh,54974,YES,TEXOL ENGINEERING PRIVATE LIMITED,FPB2300061,2008824671,50,EJA530E-JBS4N-014EL/KU22/C3/T06/MA2/A1,1,"41,650.00",04/30/2023,EJA530E,B,S,Exotic,,N,,M,,PI,,18,Y,04-12-2023,04/19/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22/C3/T06/MA2/A1,-,,,05/29/2023,MC Recd,,,,,,,SHELL ENERGY INDIA PRIVATE LIMITED(FORMERLY KNOWN AS HAZIRA LNG PRIVATE,200256949,,,2.01E+11,Surmica Mukherjee,
Discrete,Feb-23,Pune,02/27/2023,Toh-Toh,54974,YES,TEXOL ENGINEERING PRIVATE LIMITED,FPB2300061,2008824671,60,EJA530E-JBS4N-014EL/KU22/C3/T06/MA2,3,"1,12,800.00",04/30/2023,EJA530E,B,S,Std,,N,,M,,PI,,18,Y,04-12-2023,04/19/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22/C3/T06/MA2,-,,,05/29/2023,MC Recd,,,,,,,SHELL ENERGY INDIA PRIVATE LIMITED(FORMERLY KNOWN AS HAZIRA LNG PRIVATE,200256949,,,2.01E+11,Surmica Mukherjee,
Discrete,Feb-23,Pune,02/27/2023,Toh-Toh,54974,YES,TEXOL ENGINEERING PRIVATE LIMITED,FPB2300061,2008824671,70,EJA530E-JBS4N-014EL/KU22/C3/T06/MA2,1,"37,600.00",04/30/2023,EJA530E,B,S,Std,,N,,M,,PI,,18,Y,04-12-2023,04/19/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22/C3/T06/MA2,-,,,05/29/2023,MC Recd,,,,,,,SHELL ENERGY INDIA PRIVATE LIMITED(FORMERLY KNOWN AS HAZIRA LNG PRIVATE,200256949,,,2.01E+11,Surmica Mukherjee,
Discrete,Feb-23,Pune,02/27/2023,Toh-Toh,54974,YES,TEXOL ENGINEERING PRIVATE LIMITED,FPB2300061,2008824671,80,EJA530E-JCS4N-014EL/KU22/C3/T07/MA2/A1,9,"3,74,850.00",04/30/2023,EJA530E,C,S,Exotic,,N,,M,,PI,,18,Y,04-12-2023,04/19/2023,LM-Cert,04/30/2023,,EJA530E,J,C,S,4,N,0,1,4,E,L,/KU22/C3/T07/MA2/A1,-,,,05/29/2023,MC Recd,,,,,,,SHELL ENERGY INDIA PRIVATE LIMITED(FORMERLY KNOWN AS HAZIRA LNG PRIVATE,200256949,,,2.01E+11,Surmica Mukherjee,
Discrete,Feb-23,Pune,02/27/2023,Toh-Toh,54974,YES,TEXOL ENGINEERING PRIVATE LIMITED,FPB2300061,2008824671,90,EJA530E-JCS4N-014EL/KU22/C3/T07/MA2,5,"1,88,000.00",04/30/2023,EJA530E,C,S,Std,,N,,M,,PI,,18,Y,04-12-2023,04/19/2023,LM-Cert,04/30/2023,,EJA530E,J,C,S,4,N,0,1,4,E,L,/KU22/C3/T07/MA2,-,,,05/29/2023,MC Recd,,,,,,,SHELL ENERGY INDIA PRIVATE LIMITED(FORMERLY KNOWN AS HAZIRA LNG PRIVATE,200256949,,,2.01E+11,Surmica Mukherjee,
Discrete,Feb-23,Pune,02/27/2023,Toh-Toh,54974,YES,TEXOL ENGINEERING PRIVATE LIMITED,FPB2300061,2008824671,100,EJA530E-JDS4N-014EL/KU22/C3/T08/MA2,1,"37,600.00",04/30/2023,EJA530E,D,S,Std,,N,,M,,PI,,18,Y,04-12-2023,04/19/2023,LM-Cert,04/30/2023,,EJA530E,J,D,S,4,N,0,1,4,E,L,/KU22/C3/T08/MA2,-,,,05/30/2023,MC Recd,,,,,,,SHELL ENERGY INDIA PRIVATE LIMITED(FORMERLY KNOWN AS HAZIRA LNG PRIVATE,200256949,,,2.01E+12,Surmica Mukherjee,
Discrete,Feb-23,Kolkatta,02/27/2023,Toh-Toh,54998,YES,TATA STEEL LIMITED,MKB2300035,2008826114,10,EJA530E-JBS4N-012EL,1,"20,378.00",04-06-2023,EJA530E,B,S,Std,,N,,M,,CREDIT,,15,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,,05/30/2023,MC awtd,,,,,,,TATA STEEL LIMITED,200344690,,,2.01E+11,Surmica Mukherjee,
Discrete,Feb-23,Kolkatta,02/27/2023,Toh-Toh,54998,YES,TATA STEEL LIMITED,MKB2300035,2008826114,20,EJA530E-JCS4N-012EL,3,"61,134.00",04-06-2023,EJA530E,C,S,Std,,N,,M,,CREDIT,,15,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,,05/30/2023,MC awtd,,,,,,,TATA STEEL LIMITED,200344690,,,2.01E+11,Surmica Mukherjee,
Discrete,Feb-23,Chennai,02/27/2023,Toh-Toh,55074,YES,JAYAKRISHNAKUMAR ENTERPRISES,FCB2300047,2008838503,10,EJA110E-JMS4J-912EB/KU22,1,"70,790.00",05-08-2023,EJA110E,M,S,Std,,N,,M,,PI,,20,N,,,LM-Cert,04/30/2023,,EJA110E,J,M,S,4,J,9,1,2,E,B,/KU22,-,,,05/30/2023,MC awtd,,,,,,,KALPAKA CHEMICALS PRIVATE LIMITED,200253524,,,2.01E+11,Komaleswara R,
Discrete,Feb-23,Baroda,02/27/2023,Toh-Toh,55229,YES,NAVIN FLUORINE ADVANCED SCIENCES LIMITED,MBB2300176,2008866498,4010,EJA530E-JBS4N-012EL/KU22,1, -   ,08/24/2023,EJA530E,B,S,Std,,Y,,M,,PI,,35,N,04-10-2023,04/17/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,,05/30/2023,MC Recd,,,,,,,NAVIN FLUORINE ADVANCED SCIENCES LIMITED,200320402,04/15/2023,,2.01E+13,Salil Sukumaran Akkadan .,
Discrete,Mar-23,Baroda,03-01-2023,Toh-Toh,54992,YES,BHARAT PETROLEUM CORPORATION LTD,FBB23M0106,2008827280,4070,EJA530E-FDS4N-012DL/KF22,2, -   ,08/14/2023,EJA530E,D,S,Std,,Y,,M+TT,,CREDIT,,34,Y,04-10-2023,04/17/2023,LM-Cert,04/30/2023,,EJA530E,F,D,S,4,N,0,1,2,D,L,/KF22,-,,,06-01-2023,MC Recd,,,,,,,BHARAT PETROLEUM CORPORATION LTD,200340722,04/15/2023,,2.01E+13,Salil Sukumaran Akkadan .,
Discrete,Mar-23,Baroda,03-01-2023,Toh-Toh,54992,YES,BHARAT PETROLEUM CORPORATION LTD,FBB23M0106,2008827280,4080,EJA530E-JBS4N-012EL/KU22,2, -   ,08/14/2023,EJA530E,B,S,Std,,Y,,M+TT,,CREDIT,,34,Y,04-10-2023,04/17/2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,,06-01-2023,MC Recd,,,,,,,BHARAT PETROLEUM CORPORATION LTD,200340722,04/15/2023,,2.01E+13,Salil Sukumaran Akkadan .,
Discrete,Mar-23,Baroda,03-01-2023,Toh-Toh,54992,YES,BHARAT PETROLEUM CORPORATION LTD,FBB23M0106,2008827280,4090,EJA530E-FBS4N-012DL/KF22,1, -   ,08/14/2023,EJA530E,B,S,Std,,Y,,M+TT,,CREDIT,,34,Y,04-10-2023,04/17/2023,LM-Cert,04/30/2023,,EJA530E,F,B,S,4,N,0,1,2,D,L,/KF22,-,,,06-01-2023,MC Recd,,,,,,,BHARAT PETROLEUM CORPORATION LTD,200340722,04/15/2023,,2.01E+13,Salil Sukumaran Akkadan .,
Discrete,Mar-23,Baroda,03-01-2023,Toh-Toh,55314,YES,GUJARAT FLUOROCHEMICALS LIMITED,FBB2300178,2008868310,10,EJA530E-JBS4N-012EL/KU22,1,"43,775.00",05-12-2023,EJA530E,B,S,Std,,N,,M,,PI,,20,Y,04-04-2023,04-11-2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,,06-02-2023,MC Recd,,,,,,,GUJARAT FLUOROCHEMICALS LIMITED,200330824,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Mar-23,Baroda,03-01-2023,Toh-Toh,55314,YES,GUJARAT FLUOROCHEMICALS LIMITED,FBB2300178,2008868310,20,EJA530E-JBS4N-012EL/KU22,17,"7,44,175.00",05-12-2023,EJA530E,B,S,Std,,N,,M,,PI,,20,Y,04-04-2023,04-11-2023,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,,06-02-2023,MC Recd,,,,,,,GUJARAT FLUOROCHEMICALS LIMITED,200330824,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Mar-23,Delhi,03-01-2023,Toh-Toh,55346,YES,MVS ENGINEERING PVT LTD,FDB2300084,2008868872,10,EJA110E-JMS5J-912EB,1,"36,400.00",03/15/2023,EJA110E,M,S,Std,,N,,M,,PI,,12,N,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,,06-02-2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Mar-23,Delhi,03-01-2023,Toh-Toh,55346,YES,MVS ENGINEERING PVT LTD,FDB2300084,2008868872,20,EJA530E-JBS4N-012EL,2,"55,440.00",03/15/2023,EJA530E,B,S,Std,,N,,M,,PI,,12,N,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,,06-02-2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Mar-23,Baroda,03-06-2023,Toh-Toh,55164,YES,SIEMENS LIMITED,FBB2300145,2008852252,10,EJA530E-JCS4N-012EL,1,"19,026.65",04/15/2023,EJA530E,C,S,Std,,N,,M,,CREDIT,,16,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,,06-06-2023,MC awtd,,,,,,,BOKARO SPIRITS AND ALLIED INDUSTRIES PVT LTD,200345624,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Mar-23,Baroda,03-06-2023,Toh-Toh,55164,YES,SIEMENS LIMITED,FBB2300145,2008852252,20,EJA530E-JCS4N-012EL,1,"19,026.65",04/15/2023,EJA530E,C,S,Std,,N,,M,,CREDIT,,16,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,,06-06-2023,MC awtd,,,,,,,BOKARO SPIRITS AND ALLIED INDUSTRIES PVT LTD,200345624,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Mar-23,Baroda,03-06-2023,Toh-Toh,55164,YES,SIEMENS LIMITED,FBB2300145,2008852252,30,EJA530E-JBS4N-012EL,1,"19,026.65",04/15/2023,EJA530E,B,S,Std,,N,,M,,CREDIT,,16,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,,06-06-2023,MC awtd,,,,,,,BOKARO SPIRITS AND ALLIED INDUSTRIES PVT LTD,200345624,,,2.01E+11,Salil Sukumaran Akkadan .,
