Discrete,Entry Month,Sales Office,DATE OF CREATION (mm/dd/yyyy),Order Category,INDENT / ORD PRO. ID,SAP Entry ,CUSTOMER,SO NO (FAK),YGSP SO NO,SO item No.,MODEL CODE,QTY,SO BASIC VALUE,CDD (mm/dd/yyyy),BASE MODEL,CAP. MOD,WET. Part,CAP. CATG,B/O O R,SEAL Reqt.,SEAL Vendor,M+TT,TRADING FOB,PAYMENT TYPE,INSPN,CDD WEEK,LD Clause,MC DATE (mm/dd/yyyy),Matl Req DATE (mm/dd/yyyy),.,Billing Month,Part. del. Accept,BASE,Protocol,CAP. Mod,Wet. Part,P-Connect,C-Bolt,Install.,Amp-Hous.,Ele.,IND,Mount,OPTIONS,Tokuchu,"LM Tokuchu 
(Yes / No) ",Parts Avail. Date  (mm/dd/yyyy),LM Readiness Date,MFG Status,"SCH. Date
(mm/dd/yyyy)",FG date   (mm/dd/yyyy),FG Material Status,DESP Date,DESP Month,Remarks,END USER,END USER CODE,Seal Rediness Date,Seal MC Remarks,Consolidate,RON / PL,TOKUCHU No.,Nov-21,OPD,PPMG Plan,,
PPMG,Nov-21,Baroda,11/18/2021,Toh-Toh,38664,YES,LINDE ENGINEERING INDIA PRIVATE LIMITED,PBI21M1201,2007871611,200,EJA530E-JCS4N-012EL/FU1/T07/MA2/JH01,1," 27,903.00 ",1/7/2022,EJA530E,C,S,Std,,N,-,M+T,3/13/2022,CREDIT,,2,N,,,,1/31/2022,,EJA530E,J,C,S,4,N,0,1,2,E,L,/FU1/T07/MA2/JH01,-,,12/29/2021,12/31/2021,MC awtd,,,,,,,MATHESON TRI-GAS,200230658,,,,Ganesha Prasada K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Baroda,11/18/2021,Toh-Toh,38664,YES,LINDE ENGINEERING INDIA PRIVATE LIMITED,PBI21M1201,2007871611,210,EJA530E-JCS4N-012EL/FU1/T07/MA2/JH01,1," 27,903.00 ",1/7/2022,EJA530E,C,S,Std,,N,-,M+T,3/13/2022,CREDIT,,2,N,,,,1/31/2022,,EJA530E,J,C,S,4,N,0,1,2,E,L,/FU1/T07/MA2/JH01,-,,12/29/2021,12/31/2021,MC awtd,,,,,,,MATHESON TRI-GAS,200230658,,,,Ganesha Prasada K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Baroda,11/18/2021,Toh-Toh,38664,YES,LINDE ENGINEERING INDIA PRIVATE LIMITED,PBI21M1201,2007871611,220,EJA530E-JBS4N-012EL/FU1/T06/MA2/JH01,1," 27,903.00 ",1/7/2022,EJA530E,B,S,Std,,N,-,M+T,3/13/2022,CREDIT,,2,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,/FU1/T06/MA2/JH01,-,,12/29/2021,12/31/2021,MC awtd,,,,,,,MATHESON TRI-GAS,200230658,,,,Ganesha Prasada K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Baroda,11/18/2021,Toh-Toh,38664,YES,LINDE ENGINEERING INDIA PRIVATE LIMITED,PBI21M1201,2007871611,230,EJA530E-JCS4N-012EL/FU1/T07/MA2/JH01,1," 27,903.00 ",1/7/2022,EJA530E,C,S,Std,,N,-,M+T,3/13/2022,CREDIT,,2,N,,,,1/31/2022,,EJA530E,J,C,S,4,N,0,1,2,E,L,/FU1/T07/MA2/JH01,-,,12/29/2021,12/31/2021,MC awtd,,,,,,,MATHESON TRI-GAS,200230658,,,,Ganesha Prasada K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Baroda,11/18/2021,Toh-Toh,38664,YES,LINDE ENGINEERING INDIA PRIVATE LIMITED,PBI21M1201,2007871611,240,EJA530E-JBS4N-012EL/FU1/T06/MA2/JH01,1," 27,903.00 ",1/7/2022,EJA530E,B,S,Std,,N,-,M+T,3/13/2022,CREDIT,,2,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,/FU1/T06/MA2/JH01,-,,12/29/2021,12/31/2021,MC awtd,,,,,,,MATHESON TRI-GAS,200230658,,,,Ganesha Prasada K,,1/31/2022,0,#N/A,#N/A,
Discrete,Nov-21,Mumbai,11/18/2021,Toh-Toh,32338,YES,LINDE INDIA LIMITED,FML20M0598,2007077278,30,EJA110E-JFS5J-912EB/KU22/A/K2,1," 43,230.00 ",12/30/2020,EJA110E,F,S,Exotic,,N,-,M+T,2/2/2022,CREDIT,,53,N,,,,12/31/2021,,EJA110E,J,F,S,5,J,9,1,2,E,B,/KU22/A/K2,-,,2/14/2022,2/16/2022,MC awtd,,,,,,,LINDE INDIA LIMITED,200257395,,,,Surmica Mukherjee,,11/30/2021,0,#N/A,#N/A,
Discrete,Nov-21,Mumbai,11/18/2021,Toh-Toh,32338,YES,LINDE INDIA LIMITED,FML20M0598,2007077278,40,EJA110E-JMS5J-912EB/KU22/A/K2,1," 44,972.00 ",12/30/2020,EJA110E,M,S,Exotic,,N,-,M+T,2/2/2022,CREDIT,,53,N,,,,12/31/2021,,EJA110E,J,M,S,5,J,9,1,2,E,B,/KU22/A/K2,-,,12/29/2021,12/31/2021,MC awtd,,,,,,,LINDE INDIA LIMITED,200257395,,,,Surmica Mukherjee,,11/30/2021,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/18/2021,Toh-Toh,39080,YES,PACE ENGINEERING SERVICES,FLK21M0583,2007858583,110,EJA530E-JAS7N-012EL/KU22/A/K2,1," 25,900.00 ",12/22/2021,EJA530E,A,S,Exotic,,N,-,M+T,2/28/2022,CREDIT,,52,N,12/21/2021,12/24/2021,,12/31/2021,,EJA530E,J,A,S,7,N,0,1,2,E,L,/KU22/A/K2,-,,2/14/2022,2/16/2022,MC Recd,,,,,,,LINDE INDIA LIMITED,200257408,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Bangalore,11/18/2021,Toh-Toh,39080,YES,PACE ENGINEERING SERVICES,FLK21M0583,2007858583,130,EJA530E-JCS7N-012EL/KU22/A/K2,1," 25,900.00 ",12/22/2021,EJA530E,C,S,Exotic,,N,-,M+T,2/28/2022,CREDIT,,52,N,12/21/2021,12/24/2021,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,/KU22/A/K2,-,,2/14/2022,2/16/2022,MC Recd,,,,,,,LINDE INDIA LIMITED,200257408,,,,Komaleswara R,,12/31/2021,0,#N/A,#N/A,
Discrete,Nov-21,Mumbai,11/18/2021,Toh-Toh,39107,YES,GHARDA CHEMICALS LIMITED,FMK21M0734,2007857992,10,EJA530E-JBS4N-012EL/KU22,4," 86,652.00 ",1/12/2022,EJA530E,B,S,Std,,N,-,M+T,2/1/2022,CREDIT,,3,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,12/29/2021,12/31/2021,MC awtd,,,,,,,GHARDA CHEMICALS LIMITED,200256849,,,,Surmica Mukherjee,,1/31/2022,0,#N/A,#N/A,
Discrete,Nov-21,Mumbai,11/18/2021,Toh-Toh,39107,YES,GHARDA CHEMICALS LIMITED,FMK21M0734,2007857992,20,EJA530E-JCS4N-012EL/KU22,2," 43,326.00 ",1/12/2022,EJA530E,C,S,Std,,N,-,M+T,2/1/2022,CREDIT,,3,N,,,,1/31/2022,,EJA530E,J,C,S,4,N,0,1,2,E,L,/KU22,-,,12/29/2021,12/31/2021,MC awtd,,,,,,,GHARDA CHEMICALS LIMITED,200256849,,,,Surmica Mukherjee,,1/31/2022,0,#N/A,#N/A,
Discrete,Nov-21,Mumbai,11/18/2021,Toh-Toh,39108,YES,GHARDA CHEMICALS LIMITED,FMK21M0733,2007858106,20,EJA110E-JMS4J-912EB/KU22,1," 31,237.00 ",1/14/2022,EJA110E,M,S,Std,,N,-,M+T,3/13/2022,CREDIT,,3,N,,,,1/31/2022,,EJA110E,J,M,S,4,J,9,1,2,E,B,/KU22,-,,12/29/2021,12/31/2021,MC awtd,,,,,,,GHARDA CHEMICALS LIMITED,200256851,,,,Surmica Mukherjee,,1/31/2022,0,#N/A,#N/A,
Discrete,Nov-21,Baroda,11/19/2021,Toh-Toh,38954,YES,KUTCH CHEMICAL INDUSTRIES LTD,MBK2101476,2007857462,10,EJA110E-JMS5G-912EB/KU22,3," 120,000.00 ",2/7/2022,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,7,N,,,,12/31/2021,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,KUTCH CHEMICAL INDUSTRIES LTD,200135864,,,,Salil Sukumaran Akkadan .,,2/28/2022,Dec-21,#N/A,#N/A,
Discrete,Nov-21,Baroda,11/19/2021,Toh-Toh,38954,YES,KUTCH CHEMICAL INDUSTRIES LTD,MBK2101476,2007857462,20,EJA110E-JMS5G-912EB/KU22,2," 80,000.00 ",2/7/2022,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,7,N,,,,12/31/2021,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,KUTCH CHEMICAL INDUSTRIES LTD,200135864,,,,Salil Sukumaran Akkadan .,,2/28/2022,Dec-21,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,370,EJA110E-JMS5G-912EB/KU22,1," 22,817.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,380,EJA110E-JMS5G-912EB/KU22,1," 15,447.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,390,EJA110E-JMS5G-912EB/KU22,1," 15,447.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,400,EJA110E-JMS5G-912EB/KU22,1," 15,447.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,410,EJA110E-JMS5G-912EB/KU22,1," 15,447.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,480,EJA110E-JMS5G-912EB/KU22,1," 25,197.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,490,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,500,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,540,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,550,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,560,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,570,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,580,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,590,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,600,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,610,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,620,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,630,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,640,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,650,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,660,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,670,EJA110E-JMS5G-912EB/KU22,1," 31,697.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,2310,EJA110E-JMS5G-912EB/KU22,1," 26,147.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,2320,EJA110E-JMS5G-912EB/KU22,1," 30,647.67 ",1/30/2022,EJA110E,M,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,5,G,9,1,2,E,B,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,2790,EJA530E-JBS4N-012EL/KU22,1," 17,583.62 ",1/30/2022,EJA530E,B,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,2800,EJA530E-JBS4N-012EL/KU22,1," 16,083.62 ",1/30/2022,EJA530E,B,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,2810,EJA530E-JBS4N-012EL/KU22,1," 16,083.62 ",1/30/2022,EJA530E,B,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,2820,EJA530E-JBS4N-012EL/KU22,1," 16,083.62 ",1/30/2022,EJA530E,B,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,2830,EJA530E-JBS4N-012EL/KU22,1," 22,083.62 ",1/30/2022,EJA530E,B,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,2840,EJA530E-JBS4N-012EL/KU22,1," 22,083.62 ",1/30/2022,EJA530E,B,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,2850,EJA530E-JBS4N-012EL/KU22,1," 22,083.62 ",1/30/2022,EJA530E,B,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,2860,EJA530E-JBS4N-012EL/KU22,1," 22,083.62 ",1/30/2022,EJA530E,B,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
PPMG,Nov-21,Mumbai,11/19/2021,Toh-Toh,38607,YES,VEERAL ADDITIVES PVT. LTD.,PMJ21M0687,2007824518,2870,EJA530E-JBS4N-012EL/KU22,1," 22,083.62 ",1/30/2022,EJA530E,B,S,Std,,N,-,M+T,3/18/2022,PI,,5,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22,-,,12/15/2021,12/17/2021,MC awtd,,,,,,,VEERAL ADDITIVES PVT. LTD.,200281017,,,,Vidish Sharma K,,1/31/2022,0,#N/A,#N/A,
